Total Keypoints train: 83

Detectado,Total keypoints object, coincidencias validas(antes de ransac), coincidencias validas (depues ransac), fps, fps_promedio
0,50,24,14,8.08081,10.758
0,50,24,14,16.9583,10.7933
0,46,25,8,3.93447,10.7545
0,25,35,14,8.10852,10.7397
0,26,36,26,6.71817,10.7172
0,34,38,13,5.91498,10.6905
0,45,38,13,5.9429,10.6643
0,40,40,17,8.56194,10.6527
0,64,34,11,5.74921,10.6259
0,10,36,13,15.0283,10.6499
0,11,27,16,8.76119,10.6397
0,52,34,12,3.96272,10.6038
0,45,38,18,7.75686,10.5885
0,45,35,20,7.93198,10.5744
0,26,40,15,7.27887,10.557
0,15,20,12,8.07879,10.5439
0,16,51,37,6.63724,10.5235
0,16,51,37,8.48435,10.5128
0,16,51,37,7.07224,10.495
0,16,51,37,6.42141,10.474
0,13,41,15,5.74656,10.4498
0,7,66,50,8.81873,10.4415
0,19,34,12,5.68919,10.4173
0,19,37,19,7.19979,10.4011
0,14,24,10,6.37783,10.3809
0,14,24,10,7.92574,10.3686
0,9,45,39,6.85711,10.3511
0,9,45,39,9.83768,10.3486
0,22,51,17,4.81019,10.3213
0,6,64,35,8.67831,10.3132
0,18,46,28,6.86022,10.2964
0,18,46,28,7.17138,10.2812
0,18,46,28,6.73727,10.2641
0,18,46,28,7.30536,10.2499
0,14,44,16,6.0868,10.23
0,19,46,22,7.80469,10.2184
0,19,46,22,15.2038,10.242
0,19,46,22,6.82143,10.2259
0,12,41,15,4.53714,10.1992
0,15,39,16,6.77388,10.1832
0,15,56,23,6.81343,10.1675
0,15,56,23,8.61015,10.1603
0,26,33,20,6.09771,10.1416
0,36,42,21,6.64681,10.1256
0,36,42,21,20.1971,10.1715
0,13,43,21,4.47986,10.1457
0,13,43,21,14.3987,10.1649
0,13,43,21,6.02464,10.1463
0,20,38,16,4.8034,10.1223
0,26,45,16,6.10295,10.1044
0,31,35,12,7.81446,10.0942
0,35,39,13,6.73442,10.0793
0,28,40,11,5.36555,10.0586
0,5,42,21,14.4107,10.0776
0,9,19,13,6.18896,10.0607
0,9,59,22,6.033,10.0432
0,14,31,21,7.51675,10.0322
0,14,31,21,10.6501,10.0349
0,14,31,21,5.90388,10.0172
0,14,31,21,8.63312,10.0112
0,12,21,13,4.86256,9.98933
0,19,46,17,6.17467,9.97316
0,39,40,19,7.08125,9.96096
0,31,41,18,6.98091,9.94844
0,9,54,23,7.55379,9.93842
0,15,46,18,6.76457,9.9252
0,36,33,12,6.12096,9.90941
0,53,30,12,6.52053,9.89541
0,12,43,23,14.0438,9.91248
0,30,37,15,5.02871,9.89246
0,24,40,15,7.25295,9.88169
0,16,38,22,13.5102,9.89644
0,8,30,28,5.66139,9.87929
0,5,56,31,7.03447,9.86782
0,5,56,31,10.8675,9.87184
0,16,32,20,5.82052,9.85563
0,16,32,20,8.76717,9.8513
0,29,40,25,4.34923,9.82946
0,23,37,31,7.98971,9.82219
0,24,40,13,5.11438,9.80366
0,43,37,12,6.00713,9.78877
0,55,40,14,6.35715,9.77536
0,28,39,14,8.32563,9.76972
0,41,28,13,8.0882,9.7632
0,46,39,10,4.71183,9.7437
0,24,34,10,6.56215,9.73146
0,41,33,12,7.62631,9.7234
0,41,33,12,29.8357,9.80016
0,25,29,12,5.16366,9.78253
0,25,43,18,6.90231,9.77162
0,32,51,19,6.19944,9.75814
0,35,41,9,4.73438,9.73926
1,66,47,14,6.2909,9.72634
1,66,47,14,21.6511,9.77084
0,66,47,14,20.7542,9.81167
0,66,47,14,7.1931,9.80197
1,75,48,28,4.06866,9.78081
0,75,48,28,23.2791,9.83044
0,26,45,14,4.10678,9.80947
0,26,33,13,8.09783,9.80323
0,23,35,11,7.96895,9.79656
0,25,31,11,6.81975,9.78577
0,25,31,11,9.33167,9.78413
0,25,31,11,6.10054,9.77088
0,53,30,13,3.94913,9.75001
0,50,34,15,8.69897,9.74626
0,26,36,15,9.26734,9.74456
0,68,40,16,4.44587,9.72577
0,12,33,18,13.3303,9.7385
0,44,31,8,4.12846,9.71875
0,60,37,10,5.48832,9.70391
0,53,32,11,6.95841,9.69431
0,34,47,20,8.4498,9.68997
0,25,52,30,9.45242,9.68915
0,44,44,12,5.92814,9.67613
1,55,29,9,6.3208,9.66456
0,55,29,9,43.0812,9.7794
0,55,29,9,10.6467,9.78237
0,23,17,7,5.58481,9.76804
0,23,17,7,9.21736,9.76617
0,23,17,7,6.83056,9.75622
0,23,17,7,7.42858,9.74835
0,6,66,38,5.02283,9.73244
0,24,35,11,5.03431,9.71668
0,50,21,10,7.76006,9.71013
0,31,35,13,6.78918,9.70039
0,15,47,25,8.9261,9.69782
0,12,55,25,6.22599,9.68633
0,16,55,33,6.76284,9.67668
0,15,58,32,6.74658,9.66704
