detecMovimiento(preprocess) extraccion_y_descipcion correspondencias homografia convexidad_y_vertices  warp_perspective  fps  fpspromedio 
0,00180916 0,0547343 0,00406335 0,0562841 0,000003143 0,00908735 6,99942 43,9313
0,0015541 0 0 0 0 0 58,6649 44,0757
0,00157568 0 0 0 0 0 54,0684 44,1727
0,00372944 0 0 0 0 0 48,3042 44,2124
0,00173241 0 0 0 0 0 51,2613 44,2796
0,00159866 0 0 0 0 0 54,0447 44,3717
0,0015615 0 0 0 0 0 55,8727 44,4792
0,00166864 0 0 0 0 0 45,3841 44,4876
0,00159181 0 0 0 0 0 56,5544 44,5983
0,00161479 0 0 0 0 0 60,441 44,7423
0,00182676 0 0 0 0 0 48,8329 44,7791
0,00159223 0 0 0 0 0 50,5844 44,831
0,0015958 0 0 0 0 0 55,2333 44,923
0,00157051 0 0 0 0 0 62,8379 45,0802
0,00157659 0,0331024 0,00449664 0,122516 0,000002653 0 5,65285 44,7373
0,00194982 0 0 0 0 0 52,1077 44,8009
0,00203991 0 0 0 0 0 54,0656 44,8801
0,00163721 0 0 0 0 0 47,0546 44,8985
0,00179673 0 0 0 0 0 48,1584 44,9259
0,00160837 0 0 0 0 0 56,3289 45,0209
0,00586867 0 0 0 0 0 44,6008 45,0174
0,00166459 0 0 0 0 0 50,2968 45,0607
0,00163973 0 0 0 0 0 36,5297 44,9913
0,00171599 0,0294113 0,00439062 0,132771 0,000003632 0 5,25337 44,6709
0,00170642 0 0 0 0 0 50,0155 44,7136
0,00165991 0 0 0 0 0 49,7515 44,7536
0,00174309 0 0 0 0 0 60,628 44,8786
0,00172814 0,0978213 0,0048719 0,0235145 0,000003842 0,0125441 6,3272 44,5774
0,00167947 0 0 0 0 0 56,0481 44,6664
0,00201924 0 0 0 0 0 50,9555 44,7147
0,00197685 0,0351139 0,0043974 0,1237 0,00000405 0,0089724 5,21112 44,4132
0,00159503 0 0 0 0 0 50,0956 44,4562
0,00176886 0 0 0 0 0 55,1577 44,5367
0,00179638 0,104333 0,0081834 0,0272696 0,000003352 0,00898294 5,84303 44,2479
0,00168596 0 0 0 0 0 51,8808 44,3045
0,00201903 0,101022 0,00482839 0,0302269 0,000003631 0,00896702 5,99283 44,0228
0,00167849 0 0 0 0 0 37,9664 43,9786
0,00196379 0 0 0 0 0 47,1498 44,0015
0,00163141 0 0 0 0 0 54,3184 44,0758
0,00164511 0 0 0 0 0 49,915 44,1175
0,0015782 0 0 0 0 0 60,7712 44,2356
0,00159573 0 0 0 0 0 51,8673 44,2893
0,00169644 0,0423657 0,0127391 0,127463 0,000003003 0,00890815 4,77305 44,013
0,00168205 0 0 0 0 0 54,5998 44,0865
0,00164608 0 0 0 0 0 52,7042 44,1459
0,00156402 0 0 0 0 0 46,5377 44,1623
0,00164021 0 0 0 0 0 56,2964 44,2449
0,00165355 0,0311372 0,00464715 0,124852 0,000002514 0 5,60402 43,9838
0,00163169 0 0 0 0 0 38,6056 43,9477
0,00160208 0 0 0 0 0 56,7603 44,0331
0,00160732 0 0 0 0 0 53,2881 44,0944
0,00211667 0 0 0 0 0 59,3968 44,1951
0,00168282 0 0 0 0 0 41,8359 44,1796
0,00192943 0 0 0 0 0 60,0817 44,2829
0,00159454 0 0 0 0 0 56,366 44,3609
0,00159901 0 0 0 0 0 49,8361 44,396
0,00165209 0 0 0 0 0 51,9805 44,4443
0,00160006 0 0 0 0 0 52,3202 44,4941
0,00161828 0 0 0 0 0 53,0501 44,5479
0,00160145 0 0 0 0 0 56,3251 44,6215
0,00168561 0,0576764 0,0039412 0,0345693 0,000003143 0,00901081 8,04862 44,3944
0,00156681 0 0 0 0 0 56,2586 44,4676
0,00160459 0 0 0 0 0 53,0481 44,5203
0,00177466 0 0 0 0 0 59,2315 44,61
0,00158134 0 0 0 0 0 62,2162 44,7167
0,00157317 0 0 0 0 0 59,952 44,8084
0,00171173 0 0 0 0 0 62,1038 44,912
0,00174826 0 0 0 0 0 58,8377 44,9949
0,00166242 0 0 0 0 0 59,8733 45,0829
0,00505677 0 0 0 0 0 36,5256 45,0326
0,0015819 0 0 0 0 0 59,0032 45,1143
0,0016882 0 0 0 0 0 55,6111 45,1753
0,00174575 0 0 0 0 0 54,6446 45,2301
0,0019612 0 0 0 0 0 52,1757 45,27
0,00197741 0 0 0 0 0 48,2464 45,287
0,00208769 0,0283498 0,00439439 0,0627232 0,000002793 0 8,56312 45,0783
0,00194996 0 0 0 0 0 54,2594 45,1302
0,00168931 0 0 0 0 0 52,6427 45,1724
0,00206897 0 0 0 0 0 47,726 45,1867
0,00202951 0 0 0 0 0 59,3506 45,2654
0,00157051 0,0980415 0,00508526 0,014971 0,000003422 0,00918158 6,845 45,0531
0,00161144 0 0 0 0 0 61,9003 45,1457
0,00171495 0 0 0 0 0 55,8132 45,204
0,00162974 0 0 0 0 0 55,5736 45,2603
0,00162904 0 0 0 0 0 58,4116 45,3314
0,00168771 0 0 0 0 0 58,6542 45,403
0,00160934 0 0 0 0 0 65,5698 45,5109
0,00156402 0 0 0 0 0 60,5623 45,5909
0,00169804 0 0 0 0 0 61,08 45,6729
0,00162373 0 0 0 0 0 52,7645 45,7102
0,00286942 0 0 0 0 0 51,7196 45,7417
0,00199689 0 0 0 0 0 55,3068 45,7915
0,00200779 0 0 0 0 0 52,9965 45,8288
0,00203265 0 0 0 0 0 54,5288 45,8737
0,00159957 0 0 0 0 0 54,7645 45,9193
0,00178828 0,0752417 0,00496918 0,0206116 0,000002514 0,00888377 7,78732 45,7247
0,00162317 0 0 0 0 0 57,6568 45,7853
0,00159216 0 0 0 0 0 54,6268 45,8299
0,00171543 0 0 0 0 0 55,0412 45,8762
0,00160425 0 0 0 0 0 53,7607 45,9156
0,0020492 0 0 0 0 0 46,4403 45,9183
0,00227807 0 0 0 0 0 53,18 45,9542
0,00160341 0 0 0 0 0 57,0483 46,0089
0,00160592 0 0 0 0 0 49,6033 46,0265
0,00165747 0 0 0 0 0 52,0321 46,0558
0,00156688 0 0 0 0 0 57,6608 46,1121
0,00251791 0 0 0 0 0 55,4355 46,1571
0,00163079 0 0 0 0 0 54,5579 46,1975
0,00172961 0 0 0 0 0 57,225 46,2503
0,0017623 0 0 0 0 0 54,7881 46,2909
0,00200835 0 0 0 0 0 53,4647 46,3249
0,00201694 0 0 0 0 0 54,1886 46,362
0,00195848 0 0 0 0 0 53,8622 46,3973
0,00161563 0 0 0 0 0 47,8403 46,404
0,00160166 0 0 0 0 0 53,1719 46,4355
0,00159587 0 0 0 0 0 55,0448 46,4753
0,00156898 0 0 0 0 0 56,0601 46,5195
0,00170244 0 0 0 0 0 52,3555 46,5463
0,00199124 0 0 0 0 0 54,2566 46,5815
0,00157862 0 0 0 0 0 52,829 46,6099
0,00170154 0 0 0 0 0 50,792 46,6288
0,00254081 0,102655 0,00491373 0,0118475 0,000003073 0,00892211 6,76302 46,4492
0,00160509 0 0 0 0 0 56,4114 46,4939
0,00156583 0 0 0 0 0 58,7479 46,5486
0,00167129 0 0 0 0 0 53,0475 46,5775
0,00165286 0 0 0 0 0 53,118 46,6064
0,00269733 0 0 0 0 0 54,9208 46,6431
0,00166438 0 0 0 0 0 54,3388 46,6768
0,00160271 0 0 0 0 0 54,0691 46,7091
0,00164475 0 0 0 0 0 54,1124 46,7413
0,00191239 0 0 0 0 0 48,1092 46,7472
0,00156688 0 0 0 0 0 58,6714 46,7986
0,00164399 0 0 0 0 0 54,8483 46,8331
0,00165572 0 0 0 0 0 50,6822 46,8496
0,0017308 0 0 0 0 0 47,4313 46,8521
0,00156996 0 0 0 0 0 57,0902 46,8955
0,00206436 0 0 0 0 0 52,1129 46,9175
0,00175168 0 0 0 0 0 54,3536 46,9487
0,00197797 0 0 0 0 0 50,5947 46,964
0,00199598 0 0 0 0 0 53,7345 46,9922
0,00201086 0 0 0 0 0 52,9497 47,0169
0,00192244 0 0 0 0 0 43,0888 47,0007
0,00166536 0 0 0 0 0 58,4662 47,0478
0,00159957 0 0 0 0 0 51,843 47,0675
0,00159363 0 0 0 0 0 56,2496 47,105
0,00160997 0 0 0 0 0 38,9907 47,072
0,00164748 0 0 0 0 0 52,2056 47,0928
0,00161144 0 0 0 0 0 30,4193 47,0255
0,00160215 0 0 0 0 0 52,7758 47,0486
0,00159468 0 0 0 0 0 55,7753 47,0835
0,00169315 0,0458243 0,00436178 0,12283 0,000002724 0 5,15549 46,9165
0,00171543 0 0 0 0 0 40,8913 46,8926
0,00159363 0 0 0 0 0 52,8989 46,9163
0,0016759 0 0 0 0 0 52,8823 46,9398
0,00159545 0 0 0 0 0 48,3415 46,9453
0,00164462 0 0 0 0 0 39,0291 46,9144
0,00160578 0 0 0 0 0 54,7074 46,9447
0,00158169 0 0 0 0 0 61,9159 47,0027
0,00161968 0 0 0 0 0 48,2531 47,0076
0,00248424 0 0 0 0 0 58,4556 47,0516
0,00178569 0 0 0 0 0 56,8442 47,0891
0,00186315 0 0 0 0 0 55,3711 47,1207
0,0018651 0 0 0 0 0 53,4442 47,1448
0,00162995 0 0 0 0 0 46,955 47,1441
0,00160208 0 0 0 0 0 49,6003 47,1533
0,00167905 0 0 0 0 0 49,259 47,1612
0,00163833 0 0 0 0 0 54,9878 47,1906
0,00160257 0 0 0 0 0 55,1817 47,2204
0,00637417 0 0 0 0 0 40,8427 47,1967
0,00196372 0 0 0 0 0 56,1517 47,2298
0,00197266 0,026374 0,00435898 0,113338 0,000002445 0 6,19045 47,0784
0,00185211 0 0 0 0 0 38,8985 47,0483
0,00209516 0 0 0 0 0 48,3165 47,053
0,00173757 0 0 0 0 0 53,3274 47,0759
0,00199179 0 0 0 0 0 54,1683 47,1017
0,00163707 0,0479254 0,00454839 0,0190781 0,000003143 0,00890207 10,1233 46,9677
0,00159216 0 0 0 0 0 57,2179 47,0047
0,00170244 0 0 0 0 0 52,9945 47,0262
0,00164385 0 0 0 0 0 27,8397 46,9575
0,00200311 0 0 0 0 0 49,039 46,9649
0,00163798 0 0 0 0 0 57,1096 47,001
0,00163714 0 0 0 0 0 54,8096 47,0287
0,0016076 0 0 0 0 0 55,0715 47,0571
0,00177375 0 0 0 0 0 53,8705 47,0811
0,00157757 0 0 0 0 0 53,894 47,105
0,00194395 0 0 0 0 0 53,7807 47,1283
0,00194654 0 0 0 0 0 56,004 47,1593
0,00206212 0 0 0 0 0 35,6126 47,1192
0,00279783 0 0 0 0 0 54,1949 47,1437
0,00197866 0 0 0 0 0 55,9472 47,174
0,0019714 0 0 0 0 0 53,2252 47,1948
0,00195317 0,036794 0,003755 0,122417 0,000003283 0,00885304 5,21978 47,0511
0,00158225 0,0892127 0,00462334 0,122263 0,000002653 0,009125 4,10263 46,9045
0,00161458 0,0952978 0,00475722 0,0699793 0,000003352 0,00894523 4,98733 46,7619
0,00156032 0,0902209 0,00527844 0,0193296 0,000003073 0,00897617 7,0998 46,6275
0,00169728 0 0 0 0 0 58,7133 46,6683
0,00166215 0,111145 0,00481889 0,00776576 0,000003492 0,0089087 6,59552 46,5334
0,0015893 0,099605 0,00497624 0,00973108 0,000002863 0,00895312 7,13872 46,4012
0,00198711 0 0 0 0 0 50,221 46,4139
0,00162269 0 0 0 0 0 30,0445 46,3594
0,0015717 0 0 0 0 0 55,6946 46,3904
0,00165663 0,025058 0,00426539 0,121588 0,000002723 0 5,89922 46,2563
0,0016905 0 0 0 0 0 65,5094 46,3199
0,00162771 0,0927394 0,0048163 0,00867893 0,000002794 0,00889068 7,39585 46,1918
0,00166997 0 0 0 0 0 24,2178 46,1198
0,0017192 0 0 0 0 0 50,1777 46,133
0,00174763 0 0 0 0 0 47,8518 46,1386
0,00172619 0,0448221 0,00461781 0,12398 0,000002654 0 5,24114 46,0058
0,00159978 0 0 0 0 0 55,2791 46,0359
0,00175336 0 0 0 0 0 53,4899 46,0599
0,002124 0 0 0 0 0 55,0875 46,0889
0,00193264 0 0 0 0 0 55,4567 46,119
0,00160774 0 0 0 0 0 40,6271 46,1014
0,00161486 0,0625454 0,0048323 0,00781709 0,000003422 0,0088874 9,73945 45,9856
0,00163442 0 0 0 0 0 53,6974 46,0101
0,00200807 0 0 0 0 0 53,0166 46,0323
0,00160473 0 0 0 0 0 47,108 46,0357
0,00161724 0 0 0 0 0 53,4531 46,059
0,00166801 0 0 0 0 0 52,8789 46,0804
0,00165439 0 0 0 0 0 50,5307 46,0943
0,00161563 0 0 0 0 0 53,4333 46,1171
0,00161828 0,0268337 0,00370506 0,12389 0,000002794 0 5,80872 45,9919
0,00159852 0 0 0 0 0 55,1998 46,0205
0,00168261 0 0 0 0 0 53,2313 46,0427
0,00168065 0 0 0 0 0 52,2739 46,0619
0,00168345 0 0 0 0 0 48,4919 46,0693
0,00161479 0 0 0 0 0 49,0843 46,0786
0,00159468 0,0904134 0,00463206 0,00446081 0,000002933 0,00889229 7,86579 45,9621
0,00185553 0 0 0 0 0 43,613 45,9549
0,00242236 0 0 0 0 0 52,4609 45,9746
0,00159726 0 0 0 0 0 50,0048 45,9868
0,00307084 0,102114 0,0049071 0,00847911 0,000002933 0,0088728 6,79168 45,8687
0,00162757 0,0921424 0,0048983 0,00910055 0,000003282 0,00882224 7,56584 45,7537
0,00223316 0,088791 0,00499824 0,00399986 0,000002374 0,00885381 7,88271 45,6403
0,00166291 0 0 0 0 0 53,2935 45,6632
0,00167004 0,0786126 0,00484508 0,00339455 0,000003143 0,00884061 8,88321 45,5537
0,00159594 0,0845786 0,00478019 0,0135591 0,000002584 0,00894041 7,79715 45,4417
0,00159461 0,084259 0,00479228 0,00651386 0,000002584 0,00893182 8,29793 45,3318
0,00157023 0,0916178 0,00465183 0,0105809 0,000002793 0,00909574 7,46246 45,2201
0,00173995 0,0489251 0,00323371 0,122076 0,000003073 0,00911718 4,96413 45,1017
0,0016266 0,101823 0,00460259 0,00518541 0,000002724 0,00915028 7,26475 44,9907
0,00161102 0,135648 0,00490598 0,00828439 0,000003003 0,00943272 5,55274 44,8754
0,00163135 0,113341 0,00523744 0,00648355 0,000003003 0,00922885 6,38239 44,7632
0,00158818 0,112633 0,00477405 0,0667631 0,000003073 0,00923074 4,69455 44,6467
0,0015967 0,124333 0,00481707 0,0276008 0,000003003 0 5,7325 44,5339
0,00159 0,111057 0,00468416 0,121532 0,000002864 0 3,94238 44,4166
0,00160746 0,12125 0,00474625 0,0304892 0,000002864 0 5,70756 44,305
0,00164776 0,102521 0,00476043 0,0336083 0,000002723 0,00919736 5,63441 44,1939
0,00160376 0,103824 0,00470679 0,0184958 0,000002724 0,00919813 6,46978 44,0858
0,0015944 0,0977183 0,00497142 0,00988801 0,000002654 0,0092116 7,21709 43,9805
0,00163316 0,0859969 0,00466419 0,0576916 0,000004958 0,00944662 5,56613 43,871
0,00158141 0,0999747 0,00482231 0,0123945 0,000002794 0,00918904 6,86342 43,7659
0,00208664 0,0765613 0,00335886 0,12158 0,000003073 0,00957114 4,32607 43,6542
0,00192363 0,0890372 0,00471448 0,0607609 0,000003143 0 5,75758 43,5471
0,00157442 0,0791432 0,00474346 0,0211675 0,000002724 0,00920148 7,524 43,4457
0,00170147 0,121696 0,00496793 0,00816021 0,000003003 0,00930456 6,2064 43,341
0,00158071 0,0960537 0,00468172 0,00433126 0,000002724 0,00924981 7,37268 43,2403
0,00156905 0,110053 0,00474325 0,0068713 0,000002793 0,00916544 6,67762 43,1382
0,00160655 0,098309 0,00489983 0,0029051 0,000002863 0,00911459 7,40411 43,0386
0,00159593 0,0910619 0,00505306 0,0039428 0,000002933 0,00903309 7,83037 42,9408
0,00156548 0,0933219 0,00485206 0,00395272 0,000002584 0,00881777 7,72547 42,8433
0,00162548 0,0778206 0,00426721 0,0666258 0,000003073 0,00874151 5,69934 42,7407
0,00301769 0,0819656 0,00447199 0,00978031 0,000002724 0,00874339 7,85878 42,6446
0,0017271 0,0970907 0,00470079 0,00551737 0,000003003 0,00874702 7,42209 42,5478
0,00159636 0,0891134 0,00480052 0,00408255 0,000003003 0,00873501 7,79174 42,4526
0,0024269 0,104529 0,00496786 0,0104157 0,000002863 0,00876609 6,65487 42,3548
0,00207651 0,111348 0,00503023 0,0132478 0,000003143 0 6,77241 42,2578
0,00194724 0,123308 0,00530994 0,00488083 0,000002584 0,00889634 6,22878 42,1599
0,0102987 0,0843985 0,00461453 0,0105715 0,000002934 0,00902897 7,32301 42,0655
0,0016495 0,103403 0,00503533 0,0107074 0,000002793 0,00888153 6,83377 41,9703
0,00164245 0,122998 0,00518408 0,00818739 0,000002793 0,00898958 6,11729 41,8737
0,00196882 0,108123 0,00479109 0,00869988 0,000003213 0,00885863 6,68494 41,7791
0,00155955 0,109867 0,00492784 0,122436 0,000003212 0 3,92633 41,6776
0,00159971 0,110043 0,00476239 0,0298281 0,000003632 0,00896709 5,86449 41,5818
0,00167926 0,0964832 0,00454839 0,0308931 0,000003353 0,00904957 6,26343 41,4876
0,0021335 0,130285 0,0049717 0,00804358 0,000002793 0,00889571 5,8761 41,3929
0,00202357 0,0504634 0,00444217 0,127902 0,000002793 0 5,02298 41,2965
0,00159615 0,110358 0,00486226 0,0232746 0,000003352 0,009018 5,93848 41,2029
0,00199822 0,123429 0,00477384 0,0142286 0,000002863 0,00904496 5,81409 41,1095
0,00250953 0,109916 0,00457619 0,0325642 0,000003004 0,0089041 5,61896 41,0161
0,00216409 0,0455559 0,00205081 0,118226 0,000003841 0,00902834 5,14083 40,922
0,00159209 0,122882 0,00488265 0,0264937 0,000003423 0,00889627 5,4974 40,8292
0,00170321 0,110247 0,00491296 0,0230294 0,000002933 0,0089034 6,04266 40,7384
0,00198865 0,0683028 0,00499656 0,0252333 0,000003212 0,00886184 8,01198 40,6532
0,00161137 0,0594878 0,0048654 0,0474114 0,000003353 0,00885891 7,13242 40,5661
0,00166235 0 0 0 0 0 46,0487 40,5803
0,00168903 0,098443 0,00459176 0,0156594 0,000002514 0,00889998 6,81296 40,4931
0,00159342 0,101733 0,0154533 0,0380767 0,000003073 0,00887273 5,50891 40,4029
0,00157897 0,0463312 0,00432274 0,120918 0,000002724 0 5,30267 40,3127
0,0026462 0,0438336 0,00331989 0,0259134 0,000002864 0 11,0763 40,2377
0,00197133 0,0309812 0,00275243 0,128436 0,000003073 0 5,61709 40,1492
0,00164133 0,0485862 0,00407822 0,0496199 0,000002723 0 8,35149 40,0681
0,00200639 0,116018 0,00490772 0,0358206 0,000003213 0,00885311 5,44449 39,98
0,00212379 0,129808 0,00489893 0,072706 0,000003352 0,00893804 4,24126 39,8892
0,00193515 0,0507671 0,00368348 0,0756394 0,000002933 0 6,73773 39,8053
0,001942 0,0953812 0,00469171 0,121327 0,000002933 0,00878991 4,02372 39,715
0,00195946 0,0602891 0,00453045 0,12083 0,000002724 0 4,78002 39,627
0,00165858 0,0629301 0,00458024 0,0498159 0,000003213 0,0088837 6,9431 39,5448
0,00167185 0,0560782 0,00456006 0,0988699 0,000002864 0,00883963 5,34293 39,4591
0,00219657 0,0594899 0,00469282 0,0369098 0,000002863 0,00886799 7,79783 39,38
0,00161402 0 0 0 0 0 59,0772 39,4291
0,00159209 0,0732479 0,00480052 0,0389562 0,000003003 0,00887497 6,85016 39,3481
0,00158818 0,0674741 0,00482203 0,121169 0,000003073 0 4,75301 39,2622
0,00156898 0,113956 0,00495731 0,00666548 0,000002934 0,0088874 6,56612 39,1813
0,0015731 0,123676 0,00488901 0,00709179 0,000002653 0,00884215 6,02606 39,0994
0,00166284 0,0440663 0,00297788 0,0403064 0,000003003 0,00882043 8,36337 39,0237
0,00194004 0,108849 0,00502687 0,0059061 0,000003283 0,00886945 6,76255 38,9444
0,00169448 0,107925 0,00497247 0,00584806 0,000003213 0,00882636 6,86374 38,8658
0,00207616 0,0921461 0,00479786 0,00536742 0,000003003 0,00885541 7,68794 38,7896
0,00160278 0,0529553 0,00458087 0,121492 0,000003003 0,00888566 4,87156 38,7069
0,00158944 0 0 0 0 0 53,5965 38,7431
0,00160425 0,0822358 0,00485311 0,00656554 0,000003143 0,00881665 8,31705 38,6692
0,00162478 0,108071 0,00482839 0,00510174 0,000002864 0,00886177 6,80837 38,5921
0,00214335 0,112016 0,00488384 0,00509029 0,000002864 0,00885144 6,62032 38,5149
0,00171229 0,118983 0,004927 0,00610081 0,000003213 0,00893559 6,36084 38,4374
0,00164448 0,0459331 0,00343436 0,132636 0,000002515 0 5,00092 38,357
0,00173269 0,107323 0,00487686 0,00379893 0,000002794 0,00887456 7,07149 38,282
0,00159077 0,0909917 0,00464498 0,00340803 0,000003003 0,00883753 8,00525 38,2095
0,00390306 0,0994466 0,00457025 0,00517913 0,000002724 0,0091572 7,31459 38,1358
0,00160292 0,111838 0,00489648 0,00302488 0,000002793 0,0091542 6,76943 38,0611
0,00158539 0,100989 0,00502799 0,00566564 0,000003771 0,00925916 7,12779 37,9877
0,00160627 0,0931133 0,00442862 0,0171751 0,000002933 0,00922627 6,92948 37,9141
0,00214552 0,0994915 0,00456418 0,0110826 0,000002863 0,00924757 6,9588 37,8409
0,00215452 0,118971 0,00503162 0,00647803 0,000003352 0 6,65495 37,7673
0,00175091 0,126367 0,00493461 0,0115016 0,000003073 0,00915413 5,85388 37,6922
0,00235895 0,115806 0,00486729 0,00886393 0,000002584 0,00916649 6,25423 37,6184
0,00193264 0,126642 0,00495389 0,00478215 0,000003073 0,00920119 6,06722 37,5445
0,00257741 0,111489 0,00477803 0,00348213 0,000002864 0,00924087 6,71976 37,4725
0,00188396 0,10636 0,0048096 0,00336165 0,000002514 0,00920127 7,04325 37,4016
0,00157149 0,0979456 0,00461314 0,0049937 0,000002654 0,00919966 7,46547 37,332
0,00164867 0,103913 0,00502778 0,00289805 0,000002584 0,00913826 7,18994 37,262
